timestamp,country,ip,iframes,file
"12/08/2026, 8:29:54 am","Italy","unknown",1,"/home/shaharyar/Desktop/node/ad-screenshots/Italy/2026-08-12T03-29-54.png"
"12/08/2026, 8:29:54 am","Korea","unknown",1,"/home/shaharyar/Desktop/node/ad-screenshots/Korea/2026-08-12T03-30-10.png"
"12/08/2026, 8:29:54 am","Egypt","unknown",1,"/home/shaharyar/Desktop/node/ad-screenshots/Egypt/2026-08-12T03-30-25.png"
"12/08/2026, 8:29:54 am","Germany","unknown",1,"/home/shaharyar/Desktop/node/ad-screenshots/Germany/2026-08-12T03-30-41.png"
